Season,Team,Conf_per_game,Class_per_game,Pos_per_game,G_per_game,GS_per_game,MP_per_game,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards_per_game,PlayerName_per_game,CollegeID_per_game,Conf_adv,Class_adv,Pos_adv,G_adv,GS_adv,MP_adv,PER,TS%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/40,OBPM,DBPM,BPM,Awards_adv,PlayerName_adv,CollegeID_adv,PlayerName,CollegeID
2013-14,Colorado,Pac-12,FR,G,27.0,0.0,5.5,0.4,1.4,0.282,0.1,0.7,0.2,0.3,0.7,0.368,0.333,0.6,0.9,0.652,0.2,1.3,1.5,0.2,0.1,0.0,0.4,0.5,1.5,,George King,george-king-1,Pac-12,FR,G,27.0,0.0,148.0,8.0,0.411,0.513,0.59,41.0,4.1,28.1,16.3,6.7,1.6,0.7,19.4,21.4,-0.2,0.3,0.1,0.035,-4.9,0.9,-4.0,,George King,george-king-1,George King,george-king-1
2015-16,Colorado,Pac-12,SO,G,34.0,27.0,25.4,4.5,10.0,0.446,2.0,4.4,0.456,2.5,5.6,0.438,0.545,2.6,3.5,0.748,1.6,3.1,4.7,0.7,0.4,0.2,1.9,1.8,13.6,,George King,george-king-1,Pac-12,SO,G,34.0,27.0,862.0,18.8,0.58,0.437,0.349,403.0,6.9,12.6,9.8,5.9,0.9,0.9,13.7,25.5,2.1,1.1,3.2,0.146,5.1,0.7,5.8,,George King,george-king-1,George King,george-king-1
2016-17,Colorado,Pac-12,JR,G,34.0,31.0,27.7,4.1,8.9,0.46,1.4,3.7,0.376,2.7,5.2,0.52,0.538,1.6,2.3,0.671,2.0,4.8,6.8,0.7,0.5,0.2,1.7,2.1,11.1,,George King,george-king-1,Pac-12,JR,G,34.0,31.0,943.0,16.2,0.557,0.414,0.262,348.0,7.9,19.5,13.7,5.3,1.0,0.8,14.4,20.8,1.5,1.1,2.6,0.109,2.2,-0.4,1.8,,George King,george-king-1,George King,george-king-1
2017-18,Colorado,Pac-12,SR,G,32.0,31.0,28.5,4.4,10.0,0.445,1.9,4.9,0.395,2.5,5.1,0.494,0.542,2.1,2.7,0.782,1.8,6.1,7.8,1.1,0.5,0.7,2.0,2.4,12.9,,George King,george-king-1,Pac-12,SR,G,32.0,31.0,913.0,18.8,0.574,0.492,0.273,384.0,7.2,23.3,15.5,8.2,1.1,2.6,15.1,23.3,1.7,1.3,3.0,0.132,3.2,1.6,4.7,,George King,george-king-1,George King,george-king-1
2018-19,Oregon,Pac-12,FR,F,31,28,30.4,4.8,11.0,0.435,1.9,4.9,0.386,2.9,6.0,0.476,0.522,2.0,2.5,0.785,1.3,4.2,5.5,1.3,0.9,0.2,2.1,2.5,13.5,,Louis King,louis-king-1,Pac-12,FR,F,31,28,943,17.2,0.552,0.45,0.232,381,5.4,16.0,10.9,9.0,1.7,1.0,14.5,25.0,1.5,1.8,3.3,0.14,2.9,1.7,4.6,,Louis King,louis-king-1,Louis King,louis-king-1
2017-18,Gonzaga,WCC,FR,F,35,7,19.4,2.5,5.3,0.46,1.1,3.3,0.351,1.3,2.1,0.63,0.567,0.7,1.0,0.667,1.1,2.1,3.2,0.7,0.3,0.2,0.6,1.0,6.7,,Corey Kispert,corey-kispert-1,WCC,FR,F,35,7,680,15.2,0.578,0.61,0.193,226,6.5,11.8,9.3,6.1,0.8,0.9,9.7,16.5,1.5,1.1,2.6,0.153,3.2,1.1,4.3,,Corey Kispert,corey-kispert-1,Corey Kispert,corey-kispert-1
2018-19,Gonzaga,WCC,SO,F,37,36,26.1,2.8,6.4,0.437,1.6,4.4,0.374,1.2,2.0,0.573,0.565,0.8,0.9,0.875,0.9,3.2,4.1,1.0,0.6,0.5,0.9,1.9,8.0,,Corey Kispert,corey-kispert-1,WCC,SO,F,37,36,967,13.5,0.586,0.685,0.134,278,4.3,12.3,8.8,5.7,1.4,1.8,11.2,14.5,1.7,2.0,3.7,0.155,3.0,2.8,5.9,,Corey Kispert,corey-kispert-1,Corey Kispert,corey-kispert-1
2019-20,Gonzaga,WCC,JR,F,33,33,33.0,4.7,10.0,0.474,2.4,5.4,0.438,2.4,4.6,0.517,0.593,2.1,2.5,0.81,0.9,3.0,4.0,2.1,0.9,0.4,1.4,1.8,13.9,,Corey Kispert,corey-kispert-1,WCC,JR,F,33,33,1089,18.6,0.621,0.541,0.255,423,3.4,9.9,6.8,9.9,1.5,1.1,11.1,18.2,3.4,1.7,5.1,0.187,4.9,1.2,6.1,,Corey Kispert,corey-kispert-1,Corey Kispert,corey-kispert-1
2020-21,Gonzaga,WCC,SR,F,32,32,31.8,6.5,12.3,0.529,2.8,6.5,0.44,3.7,5.9,0.628,0.644,2.7,3.1,0.878,0.9,4.0,5.0,1.8,0.9,0.4,1.3,1.7,18.6,"AA-1,AP-AA-1,NABC-AA-1,SN-AA-1,USBWA-AA-1,W-AA-1",Corey Kispert,corey-kispert-1,WCC,SR,F,32,32,1019,25.4,0.674,0.524,0.248,518,3.8,13.9,9.3,9.0,1.5,1.4,8.7,22.7,4.6,1.8,6.4,0.251,9.1,2.0,11.1,"AA-1,AP-AA-1,NABC-AA-1,SN-AA-1,USBWA-AA-1,W-AA-1",Corey Kispert,corey-kispert-1,Corey Kispert,corey-kispert-1
2022-23,Wake Forest,ACC,FR,F,33,5,20.5,1.8,4.5,0.407,0.8,2.3,0.368,1.0,2.2,0.446,0.5,0.8,1.1,0.743,1.1,3.5,4.5,0.8,0.5,0.6,1.0,2.0,5.3,,Bobi Klintman,bobi-klintman-1,ACC,FR,F,33,5,678,12.0,0.528,0.507,0.233,184,6.2,19.4,13.0,6.7,1.3,3.2,16.1,15.0,0.6,0.8,1.5,0.086,-0.3,1.3,1.0,,Bobi Klintman,bobi-klintman-1,Bobi Klintman,bobi-klintman-1
2019-20,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Dalton Knecht,dalton-knecht-1,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Dalton Knecht,dalton-knecht-1,Dalton Knecht,dalton-knecht-1
2020-21,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Dalton Knecht,dalton-knecht-1,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Dalton Knecht,dalton-knecht-1,Dalton Knecht,dalton-knecht-1
2021-22,Northern Colorado,Big Sky,JR,G,35,11,24.1,3.0,6.9,.436,1.4,3.8,.361,1.6,3.1,.528,.535,1.6,2.1,.753,0.5,3.1,3.6,0.9,0.5,0.5,1.5,1.5,8.9,,Dalton Knecht,dalton-knecht-1,Big Sky,JR,G,35,11,844,14.0,.568,.552,.303,294,2.8,14.8,9.0,6.8,1.1,2.0,15.6,19.8,1.1,0.5,1.7,.079,0.6,-1.8,-1.2,,Dalton Knecht,dalton-knecht-1,Dalton Knecht,dalton-knecht-1
2022-23,Northern Colorado,Big Sky,SR,G,32,32,35.3,7.3,15.3,.479,2.4,6.3,.381,4.9,9.0,.547,.557,3.2,4.1,.771,0.7,6.5,7.2,1.8,0.8,0.6,2.1,1.5,20.2,,Dalton Knecht,dalton-knecht-1,Big Sky,SR,G,32,32,1129,23.2,.586,.413,.268,582,2.4,21.5,12.0,11.5,1.3,1.6,10.7,28.2,3.2,0.7,3.9,.138,5.2,-1.1,4.0,,Dalton Knecht,dalton-knecht-1,Dalton Knecht,dalton-knecht-1
2023-24,Tennessee,SEC,SR,G,36,36,30.6,7.3,16.0,.458,2.6,6.5,.397,4.8,9.5,.499,.538,4.4,5.7,.772,0.8,4.1,4.9,1.8,0.7,0.6,1.7,1.8,21.7,"AA-1,AP-AA-1,NABC-AA-1,SN-AA-1,USBWA-AA-1,W-AA-1",Dalton Knecht,dalton-knecht-1,SEC,SR,G,36,36,1100,24.4,.578,.406,.357,660,2.8,14.3,8.7,13.4,1.3,2.4,8.3,32.7,3.7,2.0,5.7,.207,8.5,2.8,11.3,"AA-1,AP-AA-1,NABC-AA-1,SN-AA-1,USBWA-AA-1,W-AA-1",Dalton Knecht,dalton-knecht-1,Dalton Knecht,dalton-knecht-1
2010-11,Kentucky,SEC,FR,G,38,38,35.9,5.7,13.5,0.423,2.3,6.1,0.377,3.4,7.4,0.461,0.508,3.6,4.5,0.795,0.7,3.4,4.0,4.2,0.7,0.2,3.2,2.2,17.3,,Brandon Knight,brandon-knight-1,SEC,FR,G,38,38,1363,19.3,0.553,0.45,0.333,652,2.2,10.2,6.3,23.4,1.1,0.6,16.8,27.0,3.6,1.8,5.3,0.157,4.5,0.9,5.5,,Brandon Knight,brandon-knight-1,Brandon Knight,brandon-knight-1
2016-17,William & Mary,CAA,FR,F,31,6,17.2,3.1,5.4,0.578,0.1,0.4,0.167,3.0,5.0,0.61,0.584,1.9,3.3,0.594,1.4,3.0,4.4,1.1,0.4,1.3,1.0,2.8,8.2,,Nathan Knight,nathan-knight-1,CAA,FR,F,31,6,534,22.8,0.594,0.072,0.608,249,9.6,18.6,14.4,11.7,1.3,8.5,13.0,22.8,1.5,0.7,2.1,0.159,0.2,0.8,1.0,,Nathan Knight,nathan-knight-1,Nathan Knight,nathan-knight-1
2017-18,William & Mary,CAA,SO,F,31,30,28.7,6.6,11.5,0.575,0.4,1.2,0.306,6.3,10.4,0.606,0.591,4.8,6.3,0.769,1.9,5.4,7.3,2.2,0.6,2.0,2.7,3.3,18.5,,Nathan Knight,nathan-knight-1,CAA,SO,F,31,30,890,28.4,0.636,0.101,0.545,557,8.7,21.8,15.8,15.7,1.1,7.2,15.6,30.8,3.4,0.7,4.1,0.183,2.5,-0.8,1.7,,Nathan Knight,nathan-knight-1,Nathan Knight,nathan-knight-1
2018-19,William & Mary,CAA,JR,F,31,30,30.6,7.6,13.2,0.578,0.3,1.3,0.244,7.3,11.8,0.616,0.591,5.5,7.5,0.732,2.7,5.9,8.6,3.5,0.4,2.3,2.7,3.0,21.0,,Nathan Knight,nathan-knight-1,CAA,JR,F,31,30,949,33.8,0.629,0.1,0.566,645,10.7,22.5,16.7,27.9,0.8,7.9,14.0,32.9,4.6,1.0,5.5,0.233,6.0,1.6,7.6,,Nathan Knight,nathan-knight-1,Nathan Knight,nathan-knight-1
2019-20,William & Mary,CAA,SR,F,32,32,29.6,7.1,13.5,0.524,0.9,3.0,0.305,6.2,10.6,0.586,0.558,5.6,7.3,0.773,2.7,7.8,10.5,1.8,0.8,1.5,2.6,3.0,20.7,,Nathan Knight,nathan-knight-1,CAA,SR,F,32,32,948,35.0,0.61,0.219,0.538,631,11.6,29.2,21.0,14.7,1.5,5.4,13.1,34.7,4.5,1.8,6.3,0.266,6.7,0.5,7.2,,Nathan Knight,nathan-knight-1,Nathan Knight,nathan-knight-1
2017-18,Kentucky,SEC,FR,F,37,37,32.4,5.3,11.9,0.445,1.5,4.5,0.341,3.8,7.4,0.509,0.51,3.4,4.4,0.774,0.9,4.5,5.4,1.4,0.8,0.3,2.3,2.2,15.6,,Kevin Knox,kevin-knox-1,SEC,FR,F,37,37,1198,17.0,0.556,0.38,0.373,518,3.3,14.5,9.3,8.7,1.5,1.0,14.1,24.6,2.3,1.7,4.0,0.133,3.3,1.8,5.1,,Kevin Knox,kevin-knox-1,Kevin Knox,kevin-knox-1
2020-21,George Mason,A-10,FR,G,22.0,18.0,30.7,3.6,9.0,0.399,2.4,6.7,0.358,1.2,2.3,0.52,0.533,1.2,1.5,0.794,0.3,3.3,3.6,2.3,1.3,0.1,1.5,1.8,10.8,,Tyler Kolek,tyler-kolek-1,A-10,FR,G,22.0,18.0,675.0,15.2,0.556,0.747,0.172,222.0,1.1,12.8,6.7,14.2,2.4,0.5,13.0,18.2,1.2,1.0,2.2,0.129,1.5,1.7,3.2,,Tyler Kolek,tyler-kolek-1,Tyler Kolek,tyler-kolek-1
2021-22,Marquette,Big East,SO,G,32.0,32.0,29.3,2.3,7.0,0.32,1.1,4.0,0.281,1.1,3.0,0.371,0.4,1.1,1.3,0.81,0.5,3.2,3.7,5.9,1.4,0.1,2.5,1.9,6.7,,Tyler Kolek,tyler-kolek-1,Big East,SO,G,32.0,32.0,936.0,11.2,0.437,0.569,0.187,304.0,1.9,11.3,6.8,34.0,2.6,0.2,24.6,17.6,0.3,1.3,1.6,0.067,-0.4,1.5,1.0,,Tyler Kolek,tyler-kolek-1,Tyler Kolek,tyler-kolek-1
2022-23,Marquette,Big East,JR,G,36.0,36.0,32.3,4.6,9.7,0.471,1.3,3.3,0.398,3.3,6.4,0.509,0.539,2.5,3.1,0.802,0.8,3.4,4.1,7.5,1.8,0.1,2.5,1.9,12.9,"AP-AA-3,NABC-AA-3,SN-AA-2,USBWA-AA-2",Tyler Kolek,tyler-kolek-1,Big East,JR,G,36.0,36.0,1164.0,22.5,0.579,0.337,0.317,575.0,2.8,12.6,7.7,39.9,3.2,0.5,18.3,21.8,3.8,1.8,5.6,0.193,6.1,2.6,8.7,"AP-AA-3,NABC-AA-3,SN-AA-2,USBWA-AA-2",Tyler Kolek,tyler-kolek-1,Tyler Kolek,tyler-kolek-1
2023-24,Marquette,Big East,SR,G,31.0,31.0,33.0,5.6,11.3,0.496,1.5,3.9,0.388,4.1,7.4,0.552,0.563,2.6,3.0,0.851,0.7,4.2,4.9,7.7,1.6,0.2,2.9,1.0,15.3,"AA-2,AP-AA-2,NABC-AA-2,SN-AA-2,USBWA-AA-1,W-AA-1",Tyler Kolek,tyler-kolek-1,Big East,SR,G,31.0,31.0,1022.0,24.3,0.6,0.345,0.268,557.0,2.6,14.8,8.8,42.1,2.8,0.6,18.4,24.3,3.4,1.7,5.1,0.2,6.9,3.2,10.1,"AA-2,AP-AA-2,NABC-AA-2,SN-AA-2,USBWA-AA-1,W-AA-1",Tyler Kolek,tyler-kolek-1,Tyler Kolek,tyler-kolek-1
2019-20,Arizona,Pac-12,FR,C,28,0,8.3,1.0,2.1,0.483,0.0,0.0,0.0,1.0,2.0,0.491,0.483,0.3,0.7,0.35,1.0,1.4,2.4,0.2,0.3,0.9,0.1,1.3,2.3,,Christian Koloko,christian-koloko-1,Pac-12,FR,C,28,0,233,19.4,0.467,0.017,0.345,68,13.2,19.3,16.3,4.0,2.2,12.4,4.3,14.9,0.4,0.6,1.0,0.179,1.1,5.8,6.9,,Christian Koloko,christian-koloko-1,Christian Koloko,christian-koloko-1
2020-21,Arizona,Pac-12,SO,C,26,19,17.3,2.0,3.8,0.52,0.0,0.0,0.0,2.0,3.7,0.526,0.52,1.3,2.2,0.625,2.2,2.6,4.8,0.3,0.5,1.3,0.7,2.7,5.3,,Christian Koloko,christian-koloko-1,Pac-12,SO,C,26,19,451,19.1,0.55,0.01,0.571,146,15.1,17.1,16.1,3.4,1.6,8.8,13.2,15.9,1.0,0.8,1.8,0.162,1.6,3.1,4.6,,Christian Koloko,christian-koloko-1,Christian Koloko,christian-koloko-1
2021-22,Arizona,Pac-12,JR,C,37,37,25.4,4.9,7.8,0.635,0.0,0.1,0.0,4.9,7.7,0.642,0.635,2.7,3.7,0.735,2.6,4.7,7.3,1.4,0.8,2.8,1.6,2.8,12.6,,Christian Koloko,christian-koloko-1,Pac-12,JR,C,37,37,941,28.0,0.661,0.01,0.472,437,12.1,18.0,15.4,9.8,1.6,10.3,14.3,20.7,3.4,2.4,5.9,0.25,5.2,5.3,10.5,,Christian Koloko,christian-koloko-1,Christian Koloko,christian-koloko-1
2015-16,IPFW,Summit,FR,G,34,33,35.6,4.8,8.2,0.584,0.9,1.9,0.439,3.9,6.3,0.629,0.636,2.5,3.5,0.723,2.7,6.5,9.2,2.7,2.1,0.3,1.5,2.4,13.0,,John Konchar,john-konchar-1,Summit,FR,G,34,33,1211,23.2,0.657,0.237,0.427,465,8.6,20.8,14.7,13.9,3.3,0.8,13.2,15.9,4.0,1.6,5.6,0.185,3.9,1.8,5.7,,John Konchar,john-konchar-1,John Konchar,john-konchar-1
2016-17,IPFW,Summit,SO,G,33,33,34.9,5.7,8.9,0.637,1.4,2.6,0.517,4.3,6.3,0.688,0.714,2.2,3.1,0.689,2.4,6.3,8.7,3.8,1.7,0.5,1.5,1.8,14.9,,John Konchar,john-konchar-1,Summit,SO,G,33,33,1153,25.6,0.715,0.295,0.349,515,8.0,20.4,14.3,17.5,2.5,1.5,12.9,16.1,4.7,1.6,6.3,0.218,5.7,1.3,7.0,,John Konchar,john-konchar-1,John Konchar,john-konchar-1
2017-18,IPFW,Summit,JR,G,33,31,35.8,5.4,11.1,0.482,2.0,5.2,0.384,3.4,5.9,0.569,0.572,2.1,3.3,0.648,2.0,6.1,8.1,4.7,2.5,0.7,1.6,1.8,14.8,,John Konchar,john-konchar-1,Summit,JR,G,33,31,1180,23.9,0.586,0.469,0.294,543,6.2,20.0,12.9,23.2,3.7,2.1,11.4,19.1,3.7,2.1,5.8,0.196,5.0,2.4,7.4,,John Konchar,john-konchar-1,John Konchar,john-konchar-1
2018-19,Purdue Fort Wayne,Summit,SR,G,33,33,34.3,7.0,12.8,0.546,1.6,4.2,0.381,5.4,8.6,0.627,0.609,3.8,5.4,0.713,2.2,6.3,8.5,5.4,2.0,0.9,2.8,2.1,19.5,,John Konchar,john-konchar-1,Summit,SR,G,33,33,1131,30.3,0.632,0.329,0.421,701,7.6,20.4,14.2,29.3,3.1,2.8,15.2,25.9,5.1,1.6,6.8,0.239,6.3,1.4,7.7,,John Konchar,john-konchar-1,John Konchar,john-konchar-1
2013-14,Vanderbilt,SEC,FR,F,30,2,15.4,1.5,4.4,0.344,0.7,3.0,0.236,0.8,1.4,0.571,0.424,0.3,0.5,0.533,0.6,1.6,2.3,0.8,0.3,0.6,0.7,1.1,4.0,,Luke Kornet,luke-kornet-1,SEC,FR,F,30,2,461,9.7,0.431,0.679,0.115,118,5.1,11.4,8.4,11.0,1.2,3.9,13.2,18.6,-0.1,0.7,0.6,0.052,-0.5,2.0,1.5,,Luke Kornet,luke-kornet-1,Luke Kornet,luke-kornet-1
2014-15,Vanderbilt,SEC,SO,F,35,14,21.6,3.0,6.1,0.495,1.4,3.6,0.4,1.6,2.5,0.629,0.612,1.2,1.6,0.764,0.9,2.5,3.4,1.1,0.2,1.1,1.2,1.9,8.7,,Luke Kornet,luke-kornet-1,SEC,SO,F,35,14,756,19.5,0.633,0.584,0.257,267,5.7,13.2,9.8,10.9,0.6,5.5,14.6,20.4,1.9,1.0,2.9,0.155,5.6,1.4,7.0,,Luke Kornet,luke-kornet-1,Luke Kornet,luke-kornet-1
2015-16,Vanderbilt,SEC,JR,F,28,25,27.4,3.1,7.7,0.403,0.9,3.3,0.28,2.2,4.4,0.496,0.463,1.8,2.5,0.69,1.8,5.5,7.3,1.5,0.5,3.0,1.1,2.4,8.9,,Luke Kornet,luke-kornet-1,SEC,JR,F,28,25,767,19.1,0.499,0.431,0.329,260,7.5,19.7,14.1,10.1,1.1,10.3,11.0,18.6,1.1,1.9,2.9,0.153,2.6,5.6,8.2,,Luke Kornet,luke-kornet-1,Luke Kornet,luke-kornet-1
2016-17,Vanderbilt,SEC,SR,F,35,35,31.5,4.1,10.2,0.406,1.5,4.6,0.327,2.6,5.6,0.472,0.48,3.4,4.0,0.857,1.5,4.7,6.2,1.2,0.5,2.0,1.3,2.3,13.2,,Luke Kornet,luke-kornet-1,SEC,SR,F,35,35,1101,20.0,0.547,0.454,0.392,444,5.9,16.6,11.5,8.5,1.0,6.7,9.6,22.7,2.4,1.9,4.3,0.155,4.4,3.4,7.8,,Luke Kornet,luke-kornet-1,Luke Kornet,luke-kornet-1
2014-15,Utah,Pac-12,FR,F,31,0,8.1,1.2,2.5,0.456,0.4,1.1,0.324,0.8,1.5,0.556,0.525,0.6,1.2,0.556,0.3,1.5,1.8,0.6,0.0,0.2,0.6,1.0,3.3,,Kyle Kuzma,kyle-kuzma-1,Pac-12,FR,F,31,0,252,16.5,0.536,0.43,0.456,100,5.5,20.5,13.7,16.3,0.3,2.2,15.8,25.2,0.4,0.5,1.0,0.157,0.4,2.2,2.6,,Kyle Kuzma,kyle-kuzma-1,Kyle Kuzma,kyle-kuzma-1
2015-16,Utah,Pac-12,SO,F,36,35,24.1,4.3,8.2,0.522,0.4,1.4,0.255,3.9,6.8,0.578,0.544,1.8,3.0,0.617,1.8,3.9,5.7,1.4,0.3,0.4,2.0,2.0,10.8,,Kyle Kuzma,kyle-kuzma-1,Pac-12,SO,F,36,35,867,18.4,0.56,0.173,0.363,378,9.4,17.6,13.8,12.0,0.8,1.8,17.0,24.9,1.5,1.2,2.7,0.123,1.6,0.7,2.3,,Kyle Kuzma,kyle-kuzma-1,Kyle Kuzma,kyle-kuzma-1
